label href,label src,name,type_id,city,zipcode,active,name href
https://untappd.com/venue/1400965,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,The Blarney Stone,1,Bordeaux,33000,TRUE,https://untappd.com/venue/1400965
https://untappd.com/venue/2812051,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,The Central Pub,1,Bordeaux,33000,TRUE,https://untappd.com/venue/2812051
https://untappd.com/venue/3414867,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,The Grizzly Pub,1,Bordeaux,33000,TRUE,https://untappd.com/venue/3414867
https://untappd.com/venue/3871872,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Au fût et à mesure,1,Bordeaux,33000,TRUE,https://untappd.com/venue/3871872
https://untappd.com/venue/272999,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,The Central Pub,1,Bordeaux,33000,TRUE,https://untappd.com/venue/272999
https://untappd.com/venue/1174333,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Cock And Bull,1,Bordeaux,33000,TRUE,https://untappd.com/venue/1174333
https://untappd.com/venue/1232988,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Connemara,1,Bordeaux,33000,TRUE,https://untappd.com/venue/1232988
https://untappd.com/venue/472854,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,The Golden Apple,1,Bordeaux,33000,TRUE,https://untappd.com/venue/472854
https://untappd.com/venue/1607103,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Dick Turpin's Pub,1,Bordeaux,33000,TRUE,https://untappd.com/venue/1607103
https://untappd.com/venue/1351751,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,The Black Velvet,1,Bordeaux,33000,TRUE,https://untappd.com/venue/1351751
https://untappd.com/venue/4637920,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Casey's,1,Bordeaux,33000,TRUE,https://untappd.com/venue/4637920
https://untappd.com/venue/630719,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Oxford Arms,1,Bordeaux,33000,TRUE,https://untappd.com/venue/630719
https://untappd.com/venue/7860849,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Brixton,1,Bordeaux,33000,TRUE,https://untappd.com/venue/7860849
https://untappd.com/venue/1350699,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Ramblin Man,1,Bordeaux,33000,TRUE,https://untappd.com/venue/1350699
https://untappd.com/venue/10752257,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,The Red Lion,1,Bordeaux,33000,TRUE,https://untappd.com/venue/10752257
https://untappd.com/venue/395619,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,The Frog & Rosbif,1,Bordeaux,33000,TRUE,https://untappd.com/v/the-frog-and-rosbif/395619
https://untappd.com/venue/271876,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Pub Saint-Aubin,1,Bordeaux,33000,TRUE,https://untappd.com/venue/271876
https://untappd.com/venue/1781537,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Café Utopia,1,Bordeaux,33000,TRUE,https://untappd.com/venue/1781537
https://untappd.com/venue/3123401,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Cambridge Pub,1,Bordeaux,33000,TRUE,https://untappd.com/venue/3123401
https://untappd.com/venue/442004,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Molly Malone's,1,Bordeaux,33000,TRUE,https://untappd.com/venue/442004
https://untappd.com/venue/1889949,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_rockclub_bg_512.png,Le Fiacre,1,Bordeaux,33000,TRUE,https://untappd.com/venue/1889949
https://untappd.com/venue/2982663,https://ss3.4sqi.net/img/categories_v2/travel/hotel_roofdeck_bg_512.png,Mama Shelter Rooftop,1,Bordeaux,33000,TRUE,https://untappd.com/venue/2982663
https://untappd.com/venue/878640,https://ss3.4sqi.net/img/categories_v2/food/winery_bg_512.png,Vintage Café,1,Bordeaux,33000,TRUE,https://untappd.com/venue/878640
https://untappd.com/venue/3796980,https://ss3.4sqi.net/img/categories_v2/food/winery_bg_512.png,V&B,1,Bordeaux,33000,TRUE,https://untappd.com/venue/3796980
https://untappd.com/venue/1520306,https://ss3.4sqi.net/img/categories_v2/food/winery_bg_512.png,Wine More Time,1,Bordeaux,33000,TRUE,https://untappd.com/venue/1520306
