name,city,website,type_id,active,CP
La BorDée,LORIENT,www.labordee.com,3,TRUE,56100
La Vilaine,SAINT-DOLAY,,3,TRUE,56130
Barque!,MALESTROIT,microbrasseriebarque.bzh,3,TRUE,56140
"Roy - Site de Malestroit
La Brasserie du Lulu",MALESTROIT,,3,TRUE,56140
"La Casu'ale
Bières d'Ici et d'Ailleurs (BIA)",RUFFIAC,,3,TRUE,56140
Bara Mod Kozh,LIGNOL,www.baramodkozh.fr,3,TRUE,56160
de la Presqu'Île de Quiberon,QUIBERON,www.zephyr-biere.com,3,TRUE,56170
Ar Breizher,ARZAL,www.arbreizher.fr,3,TRUE,56190
La Bambelle,SAINT GRAVÉ,www.labambelle.com,3,TRUE,56220
La Dilettante,SAINT-NOLFF,www.brasserieladilettante.com,3,TRUE,56250
Larmorienne,PLOEMEUR,,3,TRUE,56270
de Torlann,MALGUÉNAC,,3,TRUE,56300
La Clandestine,MALGUÉNAC,,3,TRUE,56300
Saint-Georges,GUERN,www.brasseriesaintgeorges.fr,3,TRUE,56310
Blast n'Beer,MESLAN,www.blastnbeer.com,3,TRUE,56320
Galian,PLOUHARNEL,www.brasseriegalian.fr,3,TRUE,56340
La Morgat,BELLE ILE EN MER,www.brasserielamorgat.com,3,TRUE,56360
La Tête Dure,GUER,www.brasserielatetedure.com,3,TRUE,56380
de l'Éclaircie,GRAND-CHAMP,brasseriedeleclaircie.fr,3,TRUE,56390
Horla,GRAND-CHAMP,,3,TRUE,56390
L'Âne Doré,LANGUIDIC,lanedore.bzh,3,TRUE,56440
de Rhuys,SURZUR,www.brasseriederhuys.com,3,TRUE,56450
Venete's,SURZUR,"www.bieres-venetes.com
www.cidres-nicol.bzh",3,TRUE,56450
Brume,THEIX-NOYALO,www.brasserie-brume.fr,3,TRUE,56450
Domani,THEIX-NOYALO,maisondomani.fr,3,TRUE,56450
Mor Braz,THEIX-NOYALO,"morbraz.pagesperso-orange.fr
www.brasserie-morbraz.com",3,TRUE,56450
Lancelot,LE ROC ST ANDRE,www.brasserie-lancelot.com,3,TRUE,56460
Le Trého,LA TRINITÉ-SUR-MER,,3,TRUE,56470
2 Firkin Brewery,SAINT-AIGNAN,,3,TRUE,56480
L'Âne Brasseur,SAINT-AIGNAN,www.anebrasseur.fr,3,TRUE,56480
des Amis,BIGNAN,brasseriedesamis.fr,3,TRUE,56500
de l'Estran,LOCOAL-MENDON,,3,TRUE,56550
"Yermat Bier
Ernstein Et Ko",LOCMIQUÉLIC,www.yermatbier.fr,3,TRUE,56570
La Bière de Groix,GROIX,www.bieresdegroix.com,3,TRUE,56590
du Scorff,CLÉGUER,labrasserieduscorff.bzh,3,TRUE,56620
de l'Hermine,PLOUHINEC,www.brasseriedelhermine.fr,3,TRUE,56680
La Belle Joie,HENNEBONT,www.labellejoie.fr,3,TRUE,56700
L'Étrille,LOCMARIAQUER,,3,TRUE,56740
Heor,PÉNESTIN,,3,TRUE,56760
Kerpiton,LOYAT,brasseriekerpiton.com,3,TRUE,56800
La Bernache,ÎLE-D'ARZ,www.brasserielabernache.com,3,TRUE,56840
de Kerblei,BADEN,,3,TRUE,56870
Bon Poison - Site de Metz,METZ,www.bonpoison.com,3,TRUE,57000
La Bière d'un Pote,METZ,,3,TRUE,57070
Bon Poison - Site de Marly,MARLY,www.bonpoison.com,3,TRUE,57155
L'Âme Harelle,GERBÉCOURT,www.so6sobeer.com,3,TRUE,57170
Les 3 Brasseurs,TERVILLE,www.les3brasseurs.com,3,TRUE,57180
La Vallée (BLV),FLORANGE,www.brasserielavallee.com,3,TRUE,57190
Bière de Metz,JURY,www.labieredemetz.com,3,TRUE,57245
St Livier,DIEUZE,,3,TRUE,57260
Rich'Mousse,RICHEMONT,www.richmousse.fr,3,TRUE,57270
des 200 Brasses,AY-SUR-MOSELLE,,3,TRUE,57300
La BAG,GUÉNANGE,www.la-bag.fr,3,TRUE,57310
Régal'Potes,BIBICHE,www.brasserie-regal-potes.com,3,TRUE,57320
Ovata,BOUZONVILLE,www.ovata.fr,3,TRUE,57320
La Taverne du Brasseur,AMNÉVILLE,www.brasserie-la-taverne-amneville.fr,3,TRUE,57360
"Micro Brasserie Saint-Charles
EARL Saint-Charles",FLÉVY,www.microbrasseriestcharles.com,3,TRUE,57365
Olympe,GUESSLING-HÉMERING,,3,TRUE,57380
La Blondie Pas Nette,AUDUN-LE-TICHE,,3,TRUE,57390
De la Terre à la Bière (BTB),PETIT-RÉDERCHING,www.brasseriebtb-shop.com,3,TRUE,57410
"Papyllon
Nollypap",SIERCK-LES-BAINS,brasseriepapyllon.com,3,TRUE,57480
Polyglotte,DALEM,www.brasserie-polyglotte.fr,3,TRUE,57550
Artisanale de Rodemack (BAR),RODEMACK,www.b-a-r.fr,3,TRUE,57570
Malacuria,MALAUCOURT-SUR-SEILLE,www.malacuria.com,3,TRUE,57590
Galibot,FORBACH,www.brasserie-galibot.com,3,TRUE,57600
L'Arsenal,MARSAL,saulnois-moselle.com,3,TRUE,57630
La Grenouille Assoiffée,VAHL-LÈS-BÉNESTROFF,la-grenouille-assoiffee.fr,3,TRUE,57670
La Tuilerie,AUGNY,www.brasserielatuilerie.fr,3,TRUE,57685
Les 3 Brasseurs,AUGNY,www.les3brasseurs.com,3,TRUE,57685
de la Fensch,HAYANGE,www.brasseriedelafensch.com,3,TRUE,57700
Tolas Helann,FREYMING-MERLEBACH,www.tolas-helann.com,3,TRUE,57800
des Éclusiers,HENRIDORFF,www.brasserie-eclusiers.com,3,TRUE,57820
La Dawen,VARSBERG,,3,TRUE,57880
Hop Gang,WOUSTVILLER,hopgang.com,3,TRUE,57915
Saint Rémi,KÉDANGE-SUR-CANNER,,3,TRUE,57920
Ôlieu,NEVERS,olieu.fr,3,TRUE,58000
des Bertranges,SAINT AUBIN LES FORGES,www.brasserie-bertranges.com,3,TRUE,58130
Tipsy Brewing,BRASSY,tipsybrewing.fr,3,TRUE,58140
du Banquet,MHÈRE,,3,TRUE,58140
Lady Mousse,SAINT-QUENTIN-SUR-NOHAIN,ladymousse.fr,3,TRUE,58150
des Coques,COURCELLES,www.brasseriedescoques.fr,3,TRUE,58210
Hexagone & Ales,COURCELLES,www.hexagoneandales.com,3,TRUE,58210
"B comme Bière
SARL L'Atout Durable",ALLIGNY-EN-MORVAN,bcommebiere.com,3,TRUE,58230
Les Mauvais Garçons,SAINT-AMAND-EN-PUISAYE,mauvaisgarcons.beer,3,TRUE,58310
Robiche,PARIGNY LES VAUX,www.biere-larurale.fr,3,TRUE,58320
du Mont Givre,POUGUES-LES-EAUX,,3,TRUE,58320
La 5-8,GIMOUILLE,,3,TRUE,58470
de la Canoterie,CLAMECY,brasseriedelacanoterie.fr,3,TRUE,58500
Craft Beers & Cie - Lille,LILLE,www.craftbeersetcie.com,3,TRUE,59000
KinoBeer,LILLE,kinobeer.fr,3,TRUE,59000
Le Singe Savant,LILLE,www.singe-savant.com,3,TRUE,59000
Gobrecht,LILLE,www.brasseriegobrecht.fr,3,TRUE,59000
Hein - Brique House,LILLE,briquehouse.com,3,TRUE,59000
"Mousse Touch'
SAS Villert",LILLE,,3,TRUE,59000
Pico Bistrot,LILLE,,3,TRUE,59000
Brewbaix,ROUBAIX,www.brewbaix.com,3,TRUE,59100
du Goulot - Site de Roubaix,ROUBAIX,www.labrasseriedugoulot.com,3,TRUE,59100
Maison DB,ROUBAIX,maison-db.com,3,TRUE,59100
La Mad' Brewhouse,LA MADELEINE,,3,TRUE,59110
La Choulette,HORDAIN,www.lachoulette.com,3,TRUE,59111
3 Monts,ST SYLVESTRE CAPPEL,www.3monts.fr,3,TRUE,59114
Tandem,WAMBRECHIES,brasserie-tandem.com,3,TRUE,59118
Daddy Brew,WAZIERS,,3,TRUE,59119
"Brasse Cour
SBC",PROUVY,brassecour.fr,3,TRUE,59121
des Dunes de Flandre,BRAY-DUNES,diabinte.fr,3,TRUE,59123
de Thiérache,OHAIN,,3,TRUE,59132
DePlus,CAMPHIN-EN-CAREMBAULT,,3,TRUE,59133
du Cycle,PHALEMPIN,,3,TRUE,59133
"50° Nord
Les 4 Tilleuls",PHALEMPIN,,3,TRUE,59133
Breweppes,HERLIES,www.breweppes.fr,3,TRUE,59134
des 4 Écluses,DUNKERQUE,,3,TRUE,59140
Inked,DUNKERQUE,,3,TRUE,59140
Les 3 Brasseurs,DUNKERQUE,www.les3brasseurs.com,3,TRUE,59140
Duyck,JENLAIN,www.jenlain.fr,3,TRUE,59144
du Marischon,TRESSIN,,3,TRUE,59152
des 2 Forts,GRAND-FORT-PHILIPPE,microbrasseriedes2forts.fr,3,TRUE,59153
d'Amblise,CRESPIN,www.brasseriedamblise.fr,3,TRUE,59154
Les 3 Brasseurs,FACHES-THUMESNIL,www.les3brasseurs.com,3,TRUE,59155
Cédille,FLINES-LÈS-MORTAGNE,,3,TRUE,59158
du Colibri,LOMME,,3,TRUE,59160
Les 3 Brasseurs,LOMME,www.les3brasseurs.com,3,TRUE,59160
Cambier,CROIX,www.brasserie-cambier.fr,3,TRUE,59170
du Riez,CROIX,,3,TRUE,59170
du Pays Flamand (site de Blaringhem),BLARINGHEM,www.brasseriedupaysflamand.com,3,TRUE,59173
L'Atelier d'Arthur,STEENWERCK,,3,TRUE,59181
"de la Peene Becque
Green Kings",SAINTE-MARIE-CAPPEL,,3,TRUE,59190
La Fabriq',RÂCHES,www.brasserielafabriq.fr,3,TRUE,59194
Bonne Bière (BB),HÉRIN,www.brasseriebb.com,3,TRUE,59195
GANG Beer Factory,TOURCOING,,3,TRUE,59200
des Weppes,SANTES,,3,TRUE,59211
Dreum,NEUVILLE EN AVESNOIS,www.ladreum.com,3,TRUE,59218
"At Home Bière (site de Roncq)
AHBA",RONCQ,www.athomebiere.com,3,TRUE,59223
des Lions,RONCQ,brasseriedeslions.fr,3,TRUE,59223
Lilloise,RONCQ,www.brasserie-lilloise.com,3,TRUE,59223
"La BarB
EURL La BarB du Hainaut",THIANT,www.labarb.fr,3,TRUE,59224
de Clary,CLARY,brasseriedeclary.com,3,TRUE,59225
La Franne,LECELLES,,3,TRUE,59226
Les Enfants de Jean Bart,TÉTEGHEM-COUDEKERQUE-VILLAGE,,3,TRUE,59229
La Folie Mousse,ROSULT,brasseriedusteph.fr,3,TRUE,59230
des Sources,SAINT-AMAND-LES-EAUX,www.brasseriedessources.fr,3,TRUE,59230
Cappelaere,DUNKERQUE,brasserie-cappelaere.fr,3,TRUE,59240
La Mousse Dunkerquoise,DUNKERQUE,,3,TRUE,59240
La Mousserie,CAPPELLE-EN-PÉVÈLE,www.lamousserie.com,3,TRUE,59242
La Gueule De,TEMPLEUVE-EN-PÉVÈLE,,3,TRUE,59242
La Camberlote,CRÈVECOEUR-SUR-L'ESCAUT,,3,TRUE,59258
de Vaucelles,LES RUES-DES-VIGNES,brasseriedevaucelles.fr,3,TRUE,59258
Les 3 Brasseurs,LEZENNES,www.les3brasseurs.com,3,TRUE,59260
Duchaux & Dézandré,AUBIGNY-AU-BAC,,3,TRUE,59265
Brutusse,HONNECOURT-SUR-ESCAUT,www.microbrasseriebrutusse.fr,3,TRUE,59266
Terre et Tradition,QUÉRÉNAING,www.terreettradition.fr,3,TRUE,59269
Bellenaert,BAILLEUL,www.bellenaert.beer,3,TRUE,59270
Ferme-Brasserie Beck,BAILLEUL,www.fermebeck.net,3,TRUE,59270
"des Flandres
Beerstaminet SARL",GODEWAERSVELDE,,3,TRUE,59270
L'Atelier de la P'tite Zytho,GODEWAERSVELDE,www.atelier-brassage-nord.fr,3,TRUE,59270
De Katsbier,MÉTEREN,www.brasseriedekatsbier.com,3,TRUE,59270
Brique House Brewery - Site Motherland,FRETIN,www.briquehouse.fr,3,TRUE,59273
des Mottes,MARQUILLIES,www.fermedesmottes.fr,3,TRUE,59274
ESAT Ateliers Malécot,ARMENTIÈRES,,3,TRUE,59280
Motte-Cordonnier,ARMENTIÈRES,bieresmottecordonnier.fr,3,TRUE,59280
du Gorguechon,MONCHEAUX,brasseriedugorguechon.fr,3,TRUE,59283
Waale,WASQUEHAL,www.waale.beer,3,TRUE,59290
Au Delà,VALENCIENNES,brasserieaudela.fr,3,TRUE,59300
La Cabriole,LANDAS,,3,TRUE,59310
Les 3 Brasseurs,ENGLOS,www.les3brasseurs.com,3,TRUE,59320
Bière Qui Roule,SAINT-ANDRÉ-LEZ-LILLE,www.biere-qui-roule.fr,3,TRUE,59350
Brique House Brewery,SAINT-ANDRÉ-LEZ-LILLE,www.briquehouse.fr,3,TRUE,59350
Vivat,LE CATEAU CAMBRESIS,brasserievivat.fr,3,TRUE,59360
"Heineken France
Brasserie de Mons-en-Baroeul",MONS-EN-BAROEUL,www.heineken.fr,3,TRUE,59370
Jimèz,TOUFFLERS,,3,TRUE,59390
du Lycée Sainte Croix,CAMBRAI,www.lyceesaintecroix.fr,3,TRUE,59400
des Hauts-de-France,DOMPIERRE-SUR-HELPE,www.brasserie-des-hauts-de-france.fr,3,TRUE,59440
Thiriez,ESQUELBECQ,www.brasseriethiriez.com,3,TRUE,59470
Les 3 Brasseurs,PETITE-FORÊT,www.les3brasseurs.com,3,TRUE,59494
"BioTech'
L'Escreboise",DOUAI,wagnonville.fr,3,TRUE,59500
Les Tours du Malt,HEM,www.lestoursdumalt.fr,3,TRUE,59510
"du Vieux Lille (site de Marquette-lez-Lille)
Les Bières de Célestin",MARQUETTE-LEZ-LILLE,www.celestinlille.fr,3,TRUE,59520
Fermentis Academy,MARQUETTE-LEZ-LILLE,fermentis.com,3,TRUE,59520
Mormal't,ENGLEFONTAINE,www.mormalt.com,3,TRUE,59530
Traditionnelle de l'Avesnois,LE QUESNOY,www.lapronne.fr,3,TRUE,59530
La Potelloise,POTELLE,www.lapotelloise.fr,3,TRUE,59530
Saint-Humbert,MAROILLES,club.quomodo.com/brasserie-saint-humbert,3,TRUE,59550
"Bailleux
Café Restaurant Au Baron",GUSSIGNIES,www.brasserieaubaron.com,3,TRUE,59570
du Gros-Chêne,LA LONGUEVILLE,brasserie-du-gros-chene.fr,3,TRUE,59570
"de Monceau
La Glorieuse",MONCEAU ST-WAAST,brasserie-monceau.com,3,TRUE,59620
La Trifouille,BOURBOURG,brasserielatrifouille.fr,3,TRUE,59630
du Tambour,VILLENEUVE D'ASCQ,,3,TRUE,59650
Les 3 Brasseurs,VILLENEUVE-D'ASCQ,www.les3brasseurs.com,3,TRUE,59650
Moulins d'Ascq,VILLENEUVE-D'ASCQ,www.moulinsdascq.fr,3,TRUE,59650
du Pays Flamand (site de Merville),MERVILLE,www.brasseriedupaysflamand.com,3,TRUE,59660
du Mont Cassel,CASSEL,bieredureuze.fr,3,TRUE,59670
Les 3 Brasseurs,MARCQ-EN-BAROEUL,www.les3brasseurs.com,3,TRUE,59700
des Barbes Blanches,AVELIN,,3,TRUE,59710
du Pavé,ENNEVELIN,www.brasserie-du-pave.fr,3,TRUE,59710
Les 3 Brasseurs,LOUVROIL,www.les3brasseurs.com,3,TRUE,59720
de Vertain,VERTAIN,,3,TRUE,59730
La Fraternelle,SOLRE-LE-CHÂTEAU,www.brasserie-la-fraternelle.fr,3,TRUE,59740
"du Vieux Lille (site de Lille)
Les Bières de Célestin",LILLE,www.celestinlille.fr,3,TRUE,59800
Hôp[i],LILLE,www.hopi.beer,3,TRUE,59800
ISA Institut Supérieur Agricole,LILLE,www.isa-lille.fr,3,TRUE,59800
Klaxx Brewing,LILLE,klaxxbrewing.com,3,TRUE,59800
Les 3 Brasseurs,LILLE,www.les3brasseurs.com,3,TRUE,59800
Monsieur Paon,LILLE,monsieurpaon.fr,3,TRUE,59800
de Bouvines,BOUVINES,brasseriebouvines.com,3,TRUE,59830
Hardy,QUESNOY-SUR-DEÛLE,brasserie-hardy.fr,3,TRUE,59890
de Neuf-Berquin,NEUF-BERQUIN,,3,TRUE,59940
Les 3 Brasseurs,NEUVILLE-EN-FERRAIN,www.les3brasseurs.com,3,TRUE,59960
de la Villette,SAULTAIN,brasserie-delavillette.com,3,TRUE,59990
de Milly (Maeyaert),MILLY-SUR-THÉRAIN,"bcmilly.com
biere-rebelle.fr",3,TRUE,60112
DS,RUSSY-BÉMONT,brasserieds.fr,3,TRUE,60117
Ecol'Aux Mousses,ARSY,www.ecolauxmousses.fr,3,TRUE,60190
Saint Médard,COMPIÈGNE,www.brasserie-saint-medard.fr,3,TRUE,60200
Duchmann,CHAUMONT EN VEXIN,www.brasserie-duchmann.com,3,TRUE,60240
Bureau des Brasseurs,MARGNY-LÈS-COMPIÈGNE,,3,TRUE,60280
Entre 2 Bulles,CAUFFRY,,3,TRUE,60290
de Senlis,SENLIS,brasseriedesenlis.com,3,TRUE,60300
Craig Allan,PLESSIS-DE-ROYE,www.craigallan.fr,3,TRUE,60310
La Courtoise,NÉRY,www.lacourtoise.fr,3,TRUE,60320
Ferme du Tilloy,THIEUX,www.ferme-du-tilloy.fr,3,TRUE,60480
"Au Coeur du Malt
Les Bières de Gustave",VERNEUIL-EN-HALATTE,www.aucoeurdumalt.com,3,TRUE,60550
Les Bières Martin,ANDEVILLE,,3,TRUE,60570
Juquel,SAINT-AUBIN-EN-BRAY,www.papsbiere.com,3,TRUE,60650
Petite Brasserie Picarde,GRANDFRESNOY,www.petitebrasseriepicarde.fr,3,TRUE,60680
La Cube,CRÉPY-EN-VALOIS,www.bierelacube.fr,3,TRUE,60800
Saint Rieul,TRUMILLY,www.st-rieul.com,3,TRUE,60800
des Hauts de France,NOINTEL,www.microbrasseriedeshautsdefrance.fr,3,TRUE,60840
Les 3 Brasseurs,JAUX,www.les3brasseurs-compiegne.com,3,TRUE,60880
La Thury,THURY-EN-VALOIS,www.lathury.fr,3,TRUE,60890
Félicité,MONTAGNY-SAINTE-FÉLICITÉ,brasserie-felicite.fr,3,TRUE,60950
"Le Bercail
Rondebulle",ALENÇON,brewpub-lebercail.fr,3,TRUE,61000
La Normand’Assoiffée,ROIVILLE,,3,TRUE,61120
de l'Arbre,BAGNOLES DE L'ORNE NORMANDIE,,3,TRUE,61140
"Ferme-Brasserie de l'Être Soyer
La Trotteuse",SAINT-BRICE-SOUS-RÂNES,,3,TRUE,61150
La Chahuteuse,ARGENTAN,,3,TRUE,61200
Ferme des Chèvres Brasseuses,LES AUTHIEUX-DU-PUITS,www.fermedeschevresbrasseuses.com,3,TRUE,61240
Bioterre,VALFRAMBERT,www.bioterre.fr,3,TRUE,61250
du Perche,L'HÔME-CHAMONDOT,brasserieduperche.com,3,TRUE,61290
des Forges,JUVIGNY VAL D'ANDAINE,brasseriedesforges.fr,3,TRUE,61330
Praelli,PERCHE EN NOCÉ,,3,TRUE,61340
d'Ecouves,MAHÉRU,,3,TRUE,61380
La Vertueuse,LA CHAPELLE-MONTLIGEON,lavertueuse.fr,3,TRUE,61400
"des Pionniers
Globe Brewer",SAINT-LANGIS-LÈS-MORTAGNE,brasserie-des-pionniers.com,3,TRUE,61400
Château de la Bière,LONLAY-L'ABBAYE,chateau-de-la-biere.com,3,TRUE,61700
L'Arras'In,ARRAS,larrasin.fr,3,TRUE,62000
Craft Brew Experience,CALAIS,www.craftbrewexperience.com,3,TRUE,62100
Ferme-Brasserie de Beaumont,HÉNIN-BEAUMONT,www.brasserie-bellus.fr,3,TRUE,62110
La Flibustière,HÉNIN-BEAUMONT,www.brasserielaflibustiere.fr,3,TRUE,62110
John's Beer,ROEUX,,3,TRUE,62118
Dubois,NORRENT-FONTES,brasseriedubois.com,3,TRUE,62120
Trikazel,NORRENT-FONTES,,3,TRUE,62120
La Brebis Galeuse,ROËLLECOURT,brebisgaleuse.fr,3,TRUE,62130
La Risquette,FIENNES,brasserielarisquette.com,3,TRUE,62132
"de la Lawe
EARL Ferme des Peupliers",LA COUTURE,www.labellotte.fr,3,TRUE,62136
des 3 Clochers,BILLY-BERCLAU,brasseriedes3clochers.fr,3,TRUE,62138
Artésienne,HAISNES,www.brasserie-artesienne.fr,3,TRUE,62138
White Star,MARCONNE,www.brasserie-artisanale-white-star.com,3,TRUE,62140
des 7 Bonnettes,ETAING,brasserie-7bonnettes.com,3,TRUE,62156
de la Ferme de la Tuilerie,VIS-EN-ARTOIS,,3,TRUE,62156
Saint-Germain,AIX-NOULETTE,www.page24.fr,3,TRUE,62160
BCA2 - La Rivière,RIVIÈRE,www.bca2.fr,3,TRUE,62173
"des 2 Caps
Christophe Noyon Brasseur SARL",TARDINGHEN,www.2caps.fr,3,TRUE,62179
"Au Rythme des Saisons
L'Estoupette",RIENCOURT-LÈS-CAGNICOURT,au-rythme-des-saisons.com,3,TRUE,62182
Le Jardin d'Helant,ECQUEDECQUES,www.lejardindhelant.com,3,TRUE,62190
L'Intemporelle,WAILLY,,3,TRUE,62217
de Mai,CARVIN,brasseriedemai.fr,3,TRUE,62220
"La Drache
SAS Wattbeer",CARVIN,"www.ladrache.fr
www.wattbeer.fr",3,TRUE,62220
"At Home Bière (site d'Athies)
AHBA",ATHIES,www.athomebiere.com,3,TRUE,62223
Les 3 Brasseurs,COQUELLES,www.3brasseurs-coquelles.fr,3,TRUE,62231
OneShot Brewpub,VENDIN-LÈS-BÉTHUNE,,3,TRUE,62232
du Boulonnais,MARQUISE,brasserieduboulonnais.fr,3,TRUE,62250
Saint Théodore,LENS,saint-theodore.fr,3,TRUE,62300
Bois de la Chapelle,TORCY,,3,TRUE,62310
Les Brasseurs des Terres d'Opale,BAINCTHUN,lesbrasseursdesterresdopale.fr,3,TRUE,62360
Chromatique,SAINT-LÉONARD,www.brasserie-chromatique.com,3,TRUE,62360
La Brèche,BÉTHUNE,brasserielabreche.fr,3,TRUE,62400
Castelain,BÉNIFONTAINE,"www.chti.com
brasseriecastelain.com",3,TRUE,62410
des Terres Noires,SALLAUMINES,www.brasseriedesterresnoires.fr,3,TRUE,62430
Abbaye de Clairmarais,CLAIRMARAIS,www.abbayedeclairmarais.fr,3,TRUE,62500
Saint-Omer,SAINT-OMER,www.brasserie-saint-omer.com,3,TRUE,62500
Goudale,ARQUES,www.lagoudale.com,3,TRUE,62510
Bayart,BOURS,,3,TRUE,62550
"du Rietz
Brasserie des Gueux et Mécréants",SACHIN,,3,TRUE,62550
Le Chaudron Helfic,HELFAUT,lechaudronhelfic.com,3,TRUE,62570
Paysanne de l'Artois,GAVRELLE,"bierepaysanne.fr
www.brasseriepaysanne.fr",3,TRUE,62580
W,NEUVIREUIL,brasseriew.fr,3,TRUE,62580
Alceste,OIGNIES,brasserie-alceste.business.site,3,TRUE,62590
Les Pèlerins,ARDRES,brasserielespelerins.fr,3,TRUE,62610
Les 3 Brasseurs,BRUAY-LA-BUISSIÈRE,www.les3brasseursbruay.com,3,TRUE,62700
Delbeke,LORGIES,www.brasseriedelbeke.fr,3,TRUE,62840
Chipchak,SAILLY-SUR-LA-LYS,brasserie-chipchak.fr,3,TRUE,62840
du Funquet,ESCOEUILLES,,3,TRUE,62850
d'Écottes,LICQUES,,3,TRUE,62850
des 3 Pays,LICQUES,,3,TRUE,62850
du Goulot - Site de Wimereux,WIMEREUX,www.labrasseriedugoulot.com,3,TRUE,62930
Les 3 Brasseurs,NOYELLES GODAULT,www.les3brasseurs.com,3,TRUE,62950
Quentovic,BEAURAINVILLE,quentovic.com,3,TRUE,62990
Brasse Band,CLERMONT-FERRAND,brasseband.com,3,TRUE,63000
Craft Beers & Cie - Clermont Ferrand,CLERMONT-FERRAND,www.craftbeersetcie.com,3,TRUE,63000
des Puys,CLERMONT-FERRAND,www.bieres-leplanb.com,3,TRUE,63000
Midnight Brewing,CLERMONT-FERRAND,,3,TRUE,63000
Potinga,CLERMONT-FERRAND,,3,TRUE,63000
Brasserie Grizzly & Brew-pub,CLERMONT-FERRAND,www.grizzlymicrobrasserie.fr,3,TRUE,63100
"Billd
Le Réveil des Volcans",MUR-SUR-ALLIER,www.billd.fr,3,TRUE,63111
Gaïa,PICHERANDE,www.gaia-biere-du-sancy.com,3,TRUE,63113
Atelier du Malt,COURPIÈRE,atelierdumalt.fr,3,TRUE,63120
ISKA,CEYRAT,www.microbrasserie-iska.com,3,TRUE,63122
La Banne,MURAT-LE-QUAIRE,www.brasserielabanne.fr,3,TRUE,63150
L'Affûtée,BILLOM,www.laffutee.fr,3,TRUE,63160
Chez le Brasseur,AUBIÈRE,chezlebrasseur.com,3,TRUE,63170
La Cocotte Maltée,AUBIÈRE,lacocottemaltee.fr,3,TRUE,63170
Artule,RIOM,artule.fr,3,TRUE,63200
Le Brasseur Arverne,RIOM,,3,TRUE,63200
"de Piquat
La Belle Poule",SAINT-PIERRE-ROCHE,labellepoule-biere.fr,3,TRUE,63210
L'Ensourceleuse,ARLANC,ensourceleuse.fr,3,TRUE,63220
Dark Lab Microbrasserie,SAINT-OURS,www.dark-lab.fr,3,TRUE,63230
"des Monts d'Auvergne
Durana",LE MONT-DORE,www.biere-durana.fr,3,TRUE,63240
Le Beerarium,CHAMPEIX,beerarium.com,3,TRUE,63320
Gauge,ANTOINGT,,3,TRUE,63340
L'Impro,CHALUS,,3,TRUE,63340
du Montcelet,VICHEL,,3,TRUE,63340
Rodil,MARINGUES,,3,TRUE,63350
du Bougnat,LEMPDES,www.lebougnat.com,3,TRUE,63370
du Valhalla,PONTAUMUR,www.brasserie-du-valhalla.fr,3,TRUE,63380
Comboro,CHÂTEAUNEUF-LES-BAINS,,3,TRUE,63390
La Couzine,APCHAT,lacouzine.fr,3,TRUE,63420
NK,TEILHÈDE,www.brasserienk.fr,3,TRUE,63460
Marabout,MARAT,,3,TRUE,63480
de l'Ecureuil,SAUXILLANGES,www.brasserie-de-lailloux.fr,3,TRUE,63490
des Sagnes,MENAT,brasserie-des-sagnes.fr,3,TRUE,63560
du Sancy,BESSE-ET-SAINT-ANASTAISE,brasserie-sancy.fr,3,TRUE,63610
La Momousse,LA ROCHE-BLANCHE,,3,TRUE,63670
Wible Brewery,LE CENDRE,,3,TRUE,63670
des Montagnes,GELLES,www.brasseriedesmontagnes.fr,3,TRUE,63740
Section C,CHAMBON-SUR-LAC,,3,TRUE,63790
Balm',COURNON-D'AUVERGNE,,3,TRUE,63800
Fornabera,SAINT-AMANT-ROCHE-SAVINE,www.fornabera.fr,3,TRUE,63890
L'Artense,SAINT-SAUVES-D'AUVERGNE,www.lartensebrasserie.fr,3,TRUE,63950
"Aussau
B-U",PAU,www.aussau.fr,3,TRUE,64000
Béarnaise,PAU,www.brasserie-bearnaise.fr,3,TRUE,64000
Belharra,BAYONNE,www.belharra.eus,3,TRUE,64100
Europub,BILLÈRE,europub-64.fr,3,TRUE,64140
Greenwitch,BILLÈRE,www.brasserie-greenwitch.fr,3,TRUE,64140
du Bélou,VIELLENAVE-D'ARTHEZ,,3,TRUE,64170
Shakespeare,NAVARRENX,www.shakespearebrasserie.com,3,TRUE,64190
La Biarrote,BIARRITZ,www.labiarrote.fr,3,TRUE,64200
Lamiña,ASCARAT,,3,TRUE,64220
Les 3 Brasseurs,LESCAR,www.les3brasseurs.com,3,TRUE,64230
Kipett,BRISCOUS,,3,TRUE,64240
Etxeko Bob’s Beer,HASPARREN,www.etxekobobsbeer.fr,3,TRUE,64240
Arrobio,ESPELETTE,arrobio.com,3,TRUE,64250
Bipil,ESPELETTE,www.bipil-aguerria.com,3,TRUE,64250
Garagardotegia Arkatza,ITXASSOU,,3,TRUE,64250
Geretx,LOUHOSSOA,brasserie-geretx.com,3,TRUE,64250
Clouque,SALIES-DE-BÉARN,clouque.com,3,TRUE,64270
La Caldeira,BOSDARROS,www.lacaldeira.com,3,TRUE,64290
de l'Arrec,ESTIALESCQ,www.brasseriedelarrec.fr,3,TRUE,64290
Akerbeltz,ASCAIN,www.akerbeltz.fr,3,TRUE,64310
"Hizketa
Nofrani SARL",SAINT-PÉE-SUR-NIVELLE,bieres.hizketa.com,3,TRUE,64310
