name,yeast_id,style_id,color_id,taste_id,level,photo,origine,,Title_URL,Title1,description,,
DOOM CITY  ,1,42,2,2,8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/616331/664e4f3dd1f82421547412.png.webp,Irlande,Double IPA,https://www.vandb.fr/biere/doom-city-44-cl.html,Canette de 0.44 L,Blonde Double IPA 8 % Whiplash - Irlande,Blonde,%
DOUBLE BELGE  ,1,55,3,5,7,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611058/664e1ef15a1ad015251323.png.webp,France,Double,https://www.vandb.fr/biere/double-belge-33-cl.html,Bouteille de 0.33 L,Ambrée Double 7 % La Débauche - France,Ambrée,%
DOUBLE CITRA GALACTIQUE  ,1,42,2,2,8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/616274/664e4ded45af1864251706.png.webp,France,Double IPA,https://www.vandb.fr/biere/double-citra-galactique-44-cl.html,Canette de 0.44 L,Blonde Double IPA 8 % du Grand Paris - France,Blonde,%
DOWNTOWN PIRATE  ,1,40,2,2,7,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/523140/6606a554bb787395820952.png.webp,Norvège,IPA,https://www.vandb.fr/biere/downtown-pirate-44cl.html,Canette de 0.44 L,Blonde IPA 7 % Amundsen - Norvège,Blonde,%
DREMMWEL BLÉ NOIR  ,1,53,3,5,5.4,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611731/664e265fdf03d679326127.png.webp,Belgique,Amber Ale,https://www.vandb.fr/biere/dremmwel-ble-noir-33cl.html,Bouteille de 0.33 L,Ambrée Amber Ale 5.4 % Brasserie de Bretagne - France,Ambrée,%
DREMMWEL BLONDE  ,1,33,2,2,5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611659/664e260a3a009089176449.png.webp,France,Pale Ale,https://www.vandb.fr/biere/dremmwel-blonde-33cl.html,Bouteille de 0.33 L,Blonde Pale Ale 5 % Brasserie de Bretagne - France,Blonde,%
DREMMWEL DORÉE  ,1,18,2,5,7.7,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611665/664e260d5cd33977832211.png.webp,France,Blonde Ale,https://www.vandb.fr/biere/dremmwel-doree-33-cl.html,Bouteille de 0.33 L,Blonde Ale 7.7 % Brasserie de Bretagne - France,Blonde,%
DREMMWEL ROUSSE  ,1,53,3,5,6,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611668/664e2610c1ec1064801471.png.webp,France,Amber Ale,https://www.vandb.fr/biere/dremmwel-rousse-33cl.html,Bouteille de 0.33 L,Rousse Amber Ale 6 % Brasserie de Bretagne - France,Rousse,%
DUCHESSE ANNE TRIPLE  ,1,31,2,2,7.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611675/664e2618d6798978557523.png.webp,France,Triple,https://www.vandb.fr/biere/duchesse-anne-triple-33cl.html,Bouteille de 0.33 L,Blonde Triple 7.5 % Lancelot - France,Blonde,%
DUVEL  ,1,19,2,5,8.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/521931/66069bc67b772017867638.png.webp,Belgique,Strong Ale,https://www.vandb.fr/biere/duvel-75cl.html,Bouteille de 0.75 L,Blonde Strong Ale 8.5 % Duvel - Belgique,Blonde,%
"DUVEL 6,66 %  ",1,30,2,5,6.7,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/522666/6606a19a75255103810571.png.webp,Belgique,Belgian pale Ale,https://www.vandb.fr/biere/duvel-6-66-33cl.html,Bouteille de 0.33 L,Blonde Belgian Pale Ale 6.7 % Duvel - Belgique,Blonde,%
DUVEL MAGRITTE  ,1,19,2,5,8.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/624508/665d3ccf131be300424947.png.webp,Belgique,Strong Ale,https://www.vandb.fr/biere/duvel-magritte-75cl.html,Bouteille de 0.75 L,Blonde Strong Ale 8.5 % Duvel - Belgique,Blonde,%
DUVEL TRIPEL HOP CASHMERE  ,1,19,2,5,9.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/522742/6606a22b2d3e0112371378.png.webp,Belgique,Strong Ale,https://www.vandb.fr/biere/duvel-tripel-hop-cashmere-33-cl.html,Bouteille de 0.33 L,Blonde Strong Ale 9.5 % Duvel - Belgique,Blonde,%
DUVEL TRIPLE HOP CITRA  ,1,19,2,5,9.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/522392/66069f6c2ac41081803647.png.webp,Belgique,Strong Ale,https://www.vandb.fr/biere/duvel-tripel-hop-citra-75-cl.html,Bouteille de 0.75 L,Blonde Strong Ale 9.5 % Duvel - Belgique,Blonde,%
EAST COAST IPA  ,1,40,2,2,6,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615135/664e45dd2546a791510481.png.webp,France,IPA,https://www.vandb.fr/biere/east-coast-ipa-33cl.html,Bouteille de 0.33 L,Blonde IPA 6 % du Grand Paris - France,Blonde,%
EASY  ,1,33,2,2,4.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/523058/6606a49ea9bcc047595023.png.webp,Norvège,Pale Ale,https://www.vandb.fr/biere/easy-33-cl.html,Canette de 0.33 L,Blonde Pale Ale 4.5 % Lervig - Norvège,Blonde,%
ELVIS JUICE  ,1,40,3,2,6.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/521808/66069ac486765524773994.png.webp,Ecosse,IPA,https://www.vandb.fr/biere/elvis-juice-33-cl.html,Bouteille de 0.33 L,Ambrée IPA 6.5 % Brewdog - Ecosse,Ambrée,%
ENFANT SAUVAGE,1,75,2,1,6.2,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615517/664e482c5b45b090413224.png.webp,France,Saison,https://www.vandb.fr/biere/enfant-sauvage-33-cl.html,Bouteille de 0.33 L,Blonde Saison 6.2 % Bapbap - France,Blonde,%
ERDINGER DUNKEL  ,2,78,5,5,5.3,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/601479/6644de405fa71515903478.png.webp,Allemagne,Dunkel Weisse,https://www.vandb.fr/biere/erdinger-dunkel-50-cl.html,Bouteille de 0.5 L,Brune Dunkel Weisse 5.3 % Erdinger - Allemagne,Brune,%
ERDINGER HEFE WEISSBIER  ,2,16,1,9,5.3,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/521935/66069bc7efbbc810880091.png.webp,Allemagne,Weissbier,https://www.vandb.fr/biere/erdinger-hefe-weissbier-50-cl.html,Bouteille de 0.5 L,Blanche Weissbier 5.3 % Erdinger - Allemagne,Blanche,%
ERDINGER SCHNEEWEISSE  ,2,16,2,9,5.6,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/578065/663a482b4ae64543841445.png.webp,Allemagne,Weissbier,https://www.vandb.fr/biere/erdinger-schneeweisse-50-cl.html,Bouteille de 0.5 L,Blonde Weissbier 5.6 % Erdinger - Allemagne,Blonde,%
EROICA  ,1,40,2,2,6.1,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615055/664e453d8d209066152664.png.webp,France,IPA,https://www.vandb.fr/biere/eroica-33-cl.html,Bouteille de 0.33 L,Blonde IPA 6.1 % The Piggy Brewing Company - France,Blonde,%
EUROPA  ,1,40,3,2,6.6,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/616115/664e4c597a0f3061448467.png.webp,France,IPA,https://www.vandb.fr/biere/europa-33-cl.html,Canette de 0.33 L,Ambrée IPA 6.6 % Mont Hardi - France,Ambrée,%
EVERY DAY CARRY  ,1,87,6,5,5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615685/664e499702124169429868.png.webp,France,Porter,https://www.vandb.fr/biere/every-day-carry-33cl.html,Canette de 0.33 L,Noire Porter 5 % The Piggy Brewing Company - France,Noire,%
EVERYDAY HERO  ,1,40,2,2,4.7,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/522937/6606a3b429e3e400697343.png.webp,Norvège,IPA,https://www.vandb.fr/biere/everyday-hero-33-cl.html,Canette de 0.33 L,Blonde IPA 4.7 % Amundsen - Norvège,Blonde,%
FARO BOON  ,3,27,3,3,5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/624544/665d3d02031cf337292916.png.webp,Belgique,Lambic,https://www.vandb.fr/biere/faro-boon-25cl.html,Bouteille de 0.25 L,Ambrée Lambic 5 % Boon - Belgique,Ambrée,%
FARO LINDEMANS  ,3,27,3,3,4.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611685/664e262e01abc081612821.png.webp,Belgique,Lambic,https://www.vandb.fr/biere/faro-lindemans-25cl.html,Bouteille de 0.25 L,Ambrée Lambic 4.5 % Lindemans - Belgique,Ambrée,%
FILOU  ,1,19,2,5,8.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/614831/664e43781332b771080576.png.webp,Belgique,Strong Ale,https://www.vandb.fr/biere/filou-33-cl.html,Bouteille de 0.33 L,Blonde Strong Ale 8.5 % Van Honsebrouck - Belgique,Blonde,%
FIONN  ,1,42,2,2,8.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615935/664e4b4741b8d447599445.png.webp,Irlande,Double IPA,https://www.vandb.fr/biere/fionn-44-cl.html,Canette de 0.44 L,Blonde Double IPA 8.5 % White Hag - Irlande,Blonde,%
FIRST WORLD PROBLEMS  ,1,40,2,2,6.2,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/614845/664e4397eff52648976355.png.webp,Ecosse,IPA,https://www.vandb.fr/biere/first-world-problems-33cl.html,Bouteille de 0.33 L,Blonde IPA 6.2 % Stewart Brewing - Ecosse,Blonde,%
FLAMINGO  ,2,2,4,1,3.2,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615303/664e46ea29b47506640756.png.webp,France,Berliner Weisse,https://www.vandb.fr/biere/flamingo-33cl.html,Bouteille de 0.33 L,Rouge Berliner Weisse 3.2 % Hoppy Road - France,Rouge,%
FLOATING INTO SPACE  ,1,42,2,2,7.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/616145/664e4c84ee1e7328872164.png.webp,Espagne,Double IPA,https://www.vandb.fr/biere/floating-into-space-33-cl.html,Canette de 0.33 L,Blonde Double IPA 7.5 % Freddo Fox - Espagne,Blonde,%
FLOREFFE DOUBLE  ,1,55,5,5,6.3,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611314/664e234c246c7378355917.png.webp,Belgique,Double,https://www.vandb.fr/biere/floreffe-double-33-cl.html,Bouteille de 0.33 L,Brune Double 6.3 % Lefebvre - Belgique,Brune,%
FLORIS PASSION  ,1,29,2,3,3.6,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615349/664e4733cb7f0469820432.png.webp,Belgique,Aromatisée-fruitée,https://www.vandb.fr/biere/floris-passion-33-cl.html,Bouteille de 0.33 L,Blonde Aromatisée-fruitée 3.6 % Huyghe - Belgique,Blonde,%
FLYING CITRUS  ,1,42,2,2,7.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615477/664e47ea54575454606267.png.webp,France,Double IPA,https://www.vandb.fr/biere/flying-citrus-33cl.html,Bouteille de 0.33 L,Blonde Double IPA 7.5 % La Ptite Maiz - France,Blonde,%
FLYING DOGMA GALAXY IPA  ,1,40,2,2,6.6,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/522958/6606a3d8eb7a2481734827.png.webp,Serbie,IPA,https://www.vandb.fr/biere/flying-dogma-galaxy-ipa-33cl.html,Canette de 0.33 L,Blonde IPA 6.6 % Dogma - Serbie,Blonde,%
FOG YOU  ,1,33,2,2,5.8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615059/664e454133cae629207565.png.webp,France,Pale Ale,https://www.vandb.fr/biere/fog-you-33cl.html-1,Bouteille de 0.33 L,Blonde Pale Ale 5.8 % Mont Hardi - France,Blonde,%
FOLK  ,1,40,2,2,8.1,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/616013/664e4bc7440c2200886384.png.webp,France,IPA,https://www.vandb.fr/biere/folk-44cl.html,Canette de 0.44 L,Blonde IPA 8.1 % La Débauche - France,Blonde,%
FOLKLORE  ,2,2,1,1,6,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615640/664e4938d8987434515077.png.webp,France,Berliner Weisse,https://www.vandb.fr/biere/folklore-33-cl.html,Bouteille de 0.33 L,Blanche Berliner Weisse 6 % Effet Papillon - France,Blanche,%
FORÊT BLANCHE  ,1,12,1,5,7.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/624453/665d3c4bad7e8452076902.png.webp,France,Wheat Ale,https://www.vandb.fr/biere/foret-blanche-33-cl.html,Canette de 0.33 L,Blanche Wheat Ale 7.5 % The Piggy Brewing Company - France,Blanche,%
FRAMBOISE BOON  ,3,27,4,1,5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/624550/665d3d06e2123027437282.png.webp,Belgique,Lambic,https://www.vandb.fr/biere/framboise-boon-25cl.html,Bouteille de 0.25 L,Rouge Lambic 5 % Boon - Belgique,Rouge,%
FRAMBOISE LINDEMANS  ,3,27,4,1,1.1,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/601154/6644da6d98658160274935.png.webp,Belgique,Lambic,https://www.vandb.fr/biere/framboise-lindemans-25cl.html,Bouteille de 0.25 L,Rouge Lambic 1.1 % Lindemans - Belgique,Rouge,%
FRAMBUSH  ,4,29,4,3,8.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/616800/664e5836c8333237305401.png.webp,Belgique,Aromatisée-fruitée,https://www.vandb.fr/biere/frambush-33-cl.html,Bouteille de 0.33 L,Rouge Aromatisée-fruitée 8.5 % Dubuisson - Belgique,Rouge,%
FRANZISKANER DUNKEL  ,2,78,5,5,5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/521949/66069be41dfd4718981985.png.webp,Allemagne,Dunkel Weisse,https://www.vandb.fr/biere/franziskaner-dunkel-50cl.html,Bouteille de 0.5 L,Brune Dunkel Weisse 5 % Spaten-Franziskaner - Allemagne,Brune,%
FRANZISKANER HEFE WEISSBIER  ,2,16,1,9,5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/521955/66069bef7488f489648807.png.webp,Allemagne,Weissbier,https://www.vandb.fr/biere/franziskaner-hefe-weissbier-50cl.html,Bouteille de 0.5 L,Blanche Weissbier 5 % Spaten-Franziskaner - Allemagne,Blanche,%
FREAKABOO  ,1,94,6,2,8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/614783/664e4322cdaaa057801692.png.webp,France,Stout,https://www.vandb.fr/biere/freakaboo-33cl.html,Bouteille de 0.33 L,Noire Stout 8 % La Débauche - France,Noire,%
FRENCH IPA  ,1,40,2,2,5.7,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615533/664e48521b1fc302217662.png.webp,France,IPA,https://www.vandb.fr/biere/french-ipa-75-cl.html,Bouteille de 0.75 L,Blonde IPA 5.7 % La Débauche - France,Blonde,%
FROSTY  ,2,2,4,1,4.7,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/610449/664e1239b6d6b244213305.png.webp,Suède,Berliner Weisse,https://www.vandb.fr/biere/frosty-33-cl.html,Canette de 0.33 L,Rouge Berliner Weisse 4.7 % Brewski - Suède,Rouge,%
FRÜH KÖLSCH  ,1,9,2,3,4.8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/521947/66069bdee66b4637920336.png.webp,Allemagne,Kolsch,https://www.vandb.fr/biere/fruh-kolsch-50cl.html,Bouteille de 0.5 L,Blonde Kolsch 4.8 % Früh Kölsch - Allemagne,Blonde,%
FRUIT DÉFENDU  ,1,19,5,5,8.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/521961/66069c01f1a66874291219.png.webp,Belgique,Strong Ale,https://www.vandb.fr/biere/fruit-defendu-33cl.html,Bouteille de 0.33 L,Brune Strong Ale 8.5 % de Kluis - Belgique,Brune,%
FUNKY  ,1,40,2,2,6.2,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/614674/664e4284cd655700154932.png.webp,France,IPA,https://www.vandb.fr/biere/funky-33cl.html,Bouteille de 0.33 L,Blonde IPA 6.2 % Distrikt - France,Blonde,%
FUR & BONES  ,1,75,2,1,5.9,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615037/664e452651295055946374.png.webp,France,Saison,https://www.vandb.fr/biere/fur-bones-33-cl.html,Bouteille de 0.33 L,Blonde Saison 5.9 % La Débauche - France,Blonde,%
GAIA  ,1,40,3,2,7,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/614718/664e42c2e320b198079173.png.webp,Pays-Bas,IPA,https://www.vandb.fr/biere/gaia-33-cl.html,Bouteille de 0.33 L,Ambrée IPA 7 % Oedipus - Pays-Bas,Ambrée,%
GAMMA RAY  ,1,33,2,2,5.4,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/550782/660fac101e866797500120.png.webp,Royaume-uni,Pale Ale,https://www.vandb.fr/biere/gamma-ray-33-cl.html,Canette de 0.33 L,Blonde Pale Ale 5.4 % Beavertown - Royaume-Uni,Blonde,%
GARDEN OF EDEN  ,1,40,2,2,6.4,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/616149/664e4c88dc172772354335.png.webp,Danemark,IPA,https://www.vandb.fr/biere/garden-of-eden-33-cl.html,Canette de 0.33 L,Blonde IPA 6.4 % To ØL - Danemark,Blonde,%
GAULOISE BLONDE  ,1,30,2,5,6.3,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611699/664e263aa0915730323594.png.webp,Belgique,Belgian Pale Ale,https://www.vandb.fr/biere/gauloise-blonde-33-cl.html,Bouteille de 0.33 L,Blonde Belgian Pale Ale 6.3 % du Bocq - Belgique,Blonde,%
GAULOISE FRUITS ROUGES  ,1,29,4,3,8.2,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611729/664e265dd7838461453031.png.webp,Belgique,Aromatisée-fruitée,https://www.vandb.fr/biere/gauloise-fruits-rouges-33-cl.html,Bouteille de 0.33 L,Rouge Aromatisée-fruitée 8.2 % du Bocq - Belgique,Rouge,%
GEUZE MARIAGE PARFAIT 37CL,3,27,2,1,8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615163/664e460465437873229789.png.webp,Belgique,Lambic,https://www.vandb.fr/biere/geuze-mariage-parfait-37cl.html,Bouteille de 0.38 L,Blonde Lambic 8 % Boon - Belgique,Blonde,%
GOLGOTH  ,1,100,6,2,9,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615079/664e458ca4dfc969673864.png.webp,France,Imperial Stout,https://www.vandb.fr/biere/golgoth-33cl.html,Bouteille de 0.33 L,Noire Imperial Stout 9 % Brasserie Iron - France,Noire,%
GOLIATH AMBRÉE  ,1,53,3,5,7,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/614750/664e42eb50693863368299.png.webp,Belgique,Amber Ale,https://www.vandb.fr/biere/goliath-ambree-33-cl.html,Bouteille de 0.33 L,Ambrée Amber Ale 7 % des Légendes - Belgique,Ambrée,%
GOLIATH BLONDE  ,1,30,2,5,6,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/614981/664e44be1ae80420363832.png.webp,Belgique,Belgian Pale Ale,https://www.vandb.fr/biere/goliath-blonde-33cl.html,Bouteille de 0.33 L,Blonde Belgian Pale Ale 6 % des Légendes - Belgique,Blonde,%
GOLIATH TRIPLE  ,1,31,2,2,9,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611703/664e264128ba2484647525.png.webp,Belgique,Triple,https://www.vandb.fr/biere/goliath-triple-33cl.html,Bouteille de 0.33 L,Blonde Triple 9 % des Légendes - Belgique,Blonde,%
GOOD BOY IPA  ,1,40,2,2,6,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615779/664e4a1e480bb744381196.png.webp,France,IPA,https://www.vandb.fr/biere/good-boy-ipa-33cl.html,Canette de 0.33 L,Blonde IPA 6 % La Débauche - France,Blonde,%
GOOSEBERRY GOSE  ,4,5,1,1,4.7,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615715/664e49ca6675c461197534.png.webp,Royaume-uni,Gose,https://www.vandb.fr/biere/gooseberry-gose-44cl.html,Canette de 0.44 L,Blanche Gose 4.7 % Stewart Brewing - Royaume-Uni,Blanche,%
GOSATHOUSTRA  ,4,5,4,1,3,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/610911/664e1bb894310537291809.png.webp,France,Gose,https://www.vandb.fr/biere/gosathoustra-33-cl.html,Bouteille de 0.33 L,Rosé Gose 3 % La Ptite Maiz - France,Rosé,%
GOSE BETTERAVE PASSION  ,4,5,4,1,6,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615867/664e4ad2ef887493580512.png.webp,France,Gose,https://www.vandb.fr/biere/gose-betterave-passion-44cl.html,Canette de 0.44 L,Rouge Gose 6 % Brasserie Iron - France,Rouge,%
GOSE TO HOLLYWOOD  ,4,5,2,1,3.8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/522449/66069fd3b12f1943662625.png.webp,Belgique,Gose,https://www.vandb.fr/biere/gose-to-hollywood-33cl.html,Bouteille de 0.33 L,Blonde Gose 3.8 % To ØL - Belgique,Blonde,%
GOUDEN CAROLUS IMPERIAL BLOND  ,1,19,2,5,10,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611530/664e251661f0a375294690.png.webp,Belgique,Strong Ale,https://www.vandb.fr/biere/gouden-carolus-imperial-blond-75cl.html,Bouteille de 0.75 L,Blonde Strong Ale 10 % Het Anker - Belgique,Blonde,%
GOUDEN CAROLUS INDULGENCE MBINGU GOLD  ,1,19,2,5,9,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615191/664e4630cea86457307082.png.webp,Belgique,Strong Ale,https://www.vandb.fr/biere/gouden-carolus-indulgence-mbingu-gold-75cl.html,Bouteille de 0.75 L,Blonde Strong Ale 9 % Het Anker - Belgique,Blonde,%
GRACE  ,1,12,1,5,5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/616097/664e4c41a8b76327623872.png.webp,France,Wheat Ale,https://www.vandb.fr/biere/grace-33-cl.html,Canette de 0.33 L,Blanche Wheat Ale 5 % La Débauche - France,Blanche,%
GRAHAM CRACKER 35CL,1,87,6,5,5.6,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/522476/6606a00edbf07511760764.png.webp,Etats-unis,Porter,https://www.vandb.fr/biere/graham-cracker-35cl.html,Bouteille de 0.36 L,Noire Porter 5.6 % Denver Beer Co - Etats-Unis,Noire,%
GRISETTE BLANCHE  ,1,4,1,5,5.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/614618/664e423162c90933137720.png.webp,Belgique,Witbier,https://www.vandb.fr/biere/grisette-blanche-25-cl.html,Bouteille de 0.25 L,Blanche Witbier 5.5 % Saint Feuillien - Belgique,Blanche,%
